2022-04-03 11:54:22,878 [INFO] Starting web server
2022-04-03 12:01:39,070 [INFO] Spot micro terminated
2022-04-03 12:02:35,924 [INFO] Starting web server
2022-04-03 12:02:39,644 [INFO] 304 GET / (::1) 3.42ms
2022-04-03 12:02:39,696 [INFO] 200 GET /static/panTilt.js (::1) 5.17ms
2022-04-03 12:02:57,747 [INFO] 304 GET / (::1) 2.25ms
2022-04-03 12:02:57,790 [INFO] 304 GET /static/panTilt.js (::1) 2.38ms
2022-04-03 12:03:06,717 [INFO] User interrupt
2022-04-03 12:03:06,793 [INFO] Closing serial
2022-04-03 12:03:08,255 [INFO] Reset enable
2022-04-03 12:03:08,260 [INFO] Set mode to STOP
2022-04-03 12:03:08,265 [INFO] Spot micro terminated
2022-04-03 12:03:52,166 [INFO] Starting web server
2022-04-03 12:03:55,529 [INFO] 304 GET / (::1) 5.38ms
2022-04-03 12:03:55,581 [INFO] 200 GET /static/panTilt.js (::1) 6.94ms
2022-04-03 12:03:55,628 [INFO] 101 GET /websocket (::1) 2.64ms
2022-04-03 12:03:55,631 [INFO] WebSocket opened
2022-04-03 12:04:14,129 [INFO] User interrupt
2022-04-03 12:04:14,216 [INFO] Closing serial
2022-04-03 12:04:15,634 [INFO] Reset enable
2022-04-03 12:04:15,638 [INFO] Set mode to STOP
2022-04-03 12:04:15,643 [INFO] Spot micro terminated
2022-04-03 12:04:46,009 [INFO] Starting web server
2022-04-03 12:04:50,510 [INFO] 304 GET / (::1) 5.28ms
2022-04-03 12:04:50,554 [INFO] 200 GET /static/panTilt.js (::1) 6.07ms
2022-04-03 12:04:50,599 [INFO] 101 GET /websocket (::1) 1.27ms
2022-04-03 12:04:50,599 [INFO] WebSocket opened
2022-04-03 12:05:36,283 [INFO] 304 GET / (::1) 4.27ms
2022-04-03 12:05:36,313 [INFO] WebSocket closed
2022-04-03 12:05:36,334 [INFO] 200 GET /static/panTilt.js (::1) 1.86ms
2022-04-03 12:05:36,395 [INFO] 101 GET /websocket (::1) 0.90ms
2022-04-03 12:05:36,399 [INFO] WebSocket opened
2022-04-03 12:06:25,408 [ERROR] Error Code : 5 Message  
2022-04-03 12:06:25,908 [ERROR] Error Code : 5 Message  
2022-04-03 12:06:26,408 [ERROR] Error Code : 5 Message  
2022-04-03 12:06:26,908 [ERROR] Error Code : 5 Message  
2022-04-03 12:06:27,326 [ERROR] Error Code : 4 Message  
2022-04-03 12:06:27,408 [ERROR] Error Code : 5 Message  
2022-04-03 12:06:27,908 [ERROR] Error Code : 5 Message  
2022-04-03 12:06:28,402 [ERROR] Error Code : 4 Message  
2022-04-03 12:06:28,408 [ERROR] Error Code : 5 Message  
2022-04-03 12:06:28,908 [ERROR] Error Code : 5 Message  
2022-04-03 12:06:29,300 [INFO] User interrupt
2022-04-03 12:06:29,338 [INFO] Closing serial
2022-04-03 12:06:30,550 [ERROR] Error Code : 4 Message  
2022-04-03 12:06:30,551 [INFO] Reset enable
2022-04-03 12:06:30,551 [ERROR] Error Code : 4 Message  
2022-04-03 12:06:30,551 [INFO] Set mode to STOP
2022-04-03 12:06:30,552 [ERROR] Error Code : 4 Message  
2022-04-03 12:06:32,544 [INFO] Starting web server
2022-04-03 12:06:38,245 [INFO] User interrupt
2022-04-03 12:06:38,258 [INFO] Closing serial
2022-04-03 12:06:38,794 [INFO] Reset enable
2022-04-03 12:06:38,800 [INFO] Set mode to STOP
2022-04-03 12:06:38,805 [INFO] Spot micro terminated
2022-04-07 16:54:31,359 [INFO] Starting web server
2022-04-07 16:54:31,470 [WARNING] No gamepad connected.
2022-04-07 16:54:57,549 [INFO] 200 GET / (192.168.2.146) 45.21ms
2022-04-07 16:54:57,726 [INFO] 200 GET /static/gui.css (192.168.2.146) 90.45ms
2022-04-07 16:54:57,749 [INFO] 200 GET /static/joy.js (192.168.2.146) 16.57ms
2022-04-07 16:54:57,771 [INFO] 200 GET /static/panTilt.js (192.168.2.146) 14.62ms
2022-04-07 16:54:58,049 [INFO] 101 GET /websocket (192.168.2.146) 9.68ms
2022-04-07 16:54:58,053 [INFO] WebSocket opened
2022-04-07 16:54:58,093 [WARNING] 404 GET /favicon.ico (192.168.2.146) 30.94ms
2022-04-07 16:55:11,386 [INFO] 200 GET / (192.168.2.146) 31.56ms
2022-04-07 16:55:11,483 [INFO] WebSocket closed
2022-04-07 16:55:11,515 [INFO] 200 GET /static/panTilt.js (192.168.2.146) 22.23ms
2022-04-07 16:55:11,529 [INFO] 200 GET /static/gui.css (192.168.2.146) 30.49ms
2022-04-07 16:55:11,544 [INFO] 200 GET /static/joy.js (192.168.2.146) 40.38ms
2022-04-07 16:55:11,653 [INFO] 101 GET /websocket (192.168.2.146) 9.31ms
2022-04-07 16:55:11,657 [INFO] WebSocket opened
2022-04-07 16:55:11,688 [WARNING] 404 GET /favicon.ico (192.168.2.146) 21.82ms
2022-04-07 16:56:02,137 [INFO] User interrupt
2022-04-07 16:56:02,156 [INFO] Closing serial
2022-04-07 16:56:02,183 [INFO] Reset enable
2022-04-07 16:56:02,285 [INFO] Set mode to STOP
2022-04-07 16:56:02,299 [INFO] Spot micro terminated
2022-04-07 17:04:32,867 [INFO] Starting web server
2022-04-07 17:04:33,172 [WARNING] No gamepad connected.
2022-04-07 17:04:39,253 [INFO] 304 GET / (192.168.2.146) 46.89ms
2022-04-07 17:04:39,396 [INFO] 304 GET /static/gui.css (192.168.2.146) 78.68ms
2022-04-07 17:04:39,418 [INFO] 304 GET /static/joy.js (192.168.2.146) 14.05ms
2022-04-07 17:04:39,441 [INFO] 304 GET /static/panTilt.js (192.168.2.146) 13.16ms
2022-04-07 17:04:39,499 [INFO] 101 GET /websocket (192.168.2.146) 9.14ms
2022-04-07 17:04:39,503 [INFO] WebSocket opened
2022-04-07 17:04:39,507 [ERROR] Uncaught exception GET /websocket (192.168.2.146)
HTTPServerRequest(protocol='http', host='cam:8080', method='GET', uri='/websocket', version='HTTP/1.1', remote_ip='192.168.2.146')
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/websocket.py", line 954, in _accept_connection
    open_result = handler.open(*handler.open_args, **handler.open_kwargs)
  File "panTilt.py", line 64, in open
    self.camera = picamera.PiCamera(resolution=(640, 480))
NameError: name 'picamera' is not defined
2022-04-07 17:05:02,991 [INFO] User interrupt
2022-04-07 17:05:03,017 [INFO] Reset enable
2022-04-07 17:05:03,060 [INFO] Closing serial
2022-04-07 17:05:03,072 [INFO] Set mode to STOP
2022-04-07 17:05:03,083 [INFO] Spot micro terminated
2022-04-07 17:08:06,475 [INFO] Starting web server
2022-04-07 17:08:06,576 [WARNING] No gamepad connected.
2022-04-07 17:08:11,724 [INFO] 304 GET / (192.168.2.146) 40.57ms
2022-04-07 17:08:11,867 [INFO] 304 GET /static/gui.css (192.168.2.146) 88.58ms
2022-04-07 17:08:11,900 [INFO] 304 GET /static/panTilt.js (192.168.2.146) 16.72ms
2022-04-07 17:08:11,914 [INFO] 304 GET /static/joy.js (192.168.2.146) 24.31ms
2022-04-07 17:08:11,990 [INFO] 101 GET /websocket (192.168.2.146) 8.95ms
2022-04-07 17:08:11,993 [INFO] WebSocket opened
2022-04-07 17:08:31,485 [INFO] User interrupt
2022-04-07 17:08:31,534 [INFO] Reset enable
2022-04-07 17:08:31,574 [INFO] Closing serial
2022-04-07 17:08:31,655 [INFO] Set mode to STOP
2022-04-07 17:08:31,672 [INFO] Spot micro terminated
2022-04-07 17:12:28,978 [INFO] Starting web server
2022-04-07 17:12:29,039 [WARNING] No gamepad connected.
2022-04-07 17:12:35,176 [INFO] 304 GET / (192.168.2.146) 47.41ms
2022-04-07 17:12:35,515 [INFO] 304 GET /static/gui.css (192.168.2.146) 94.65ms
2022-04-07 17:12:35,527 [INFO] 304 GET /static/joy.js (192.168.2.146) 101.25ms
2022-04-07 17:12:35,538 [INFO] 304 GET /static/panTilt.js (192.168.2.146) 104.57ms
2022-04-07 17:12:35,908 [INFO] 101 GET /websocket (192.168.2.146) 10.89ms
2022-04-07 17:12:35,913 [INFO] WebSocket opened
2022-04-07 17:12:58,237 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:12:59,235 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:00,236 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:01,235 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:02,235 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:03,201 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:04,233 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:05,233 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:06,236 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:07,234 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:08,234 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:09,237 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:10,232 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:11,232 [ERROR] Exception in callback <bound method MyWebSocket.cameraLoop of <__main__.MyWebSocket object at 0xb4a8f470>>
Traceback (most recent call last):
  File "/usr/local/lib/python3.7/dist-packages/tornado/ioloop.py", line 905, in _run
    return self.callback()
  File "panTilt.py", line 91, in cameraLoop
    self.camera.capture(sio, "jpeg", use_video_port=True)
  File "/usr/lib/python3/dist-packages/picamera/camera.py", line 1421, in capture
    if not encoder.wait(self.CAPTURE_TIMEOUT):
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 398, in wait
    raise self.exception
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 267, in _callback
    stop = self._callback_write(buf)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 1019, in _callback_write
    super(PiOneImageEncoder, self)._callback_write(buf, key)
  File "/usr/lib/python3/dist-packages/picamera/encoders.py", line 298, in _callback_write
    written = output.write(buf.data)
TypeError: string argument expected, got 'bytes'
2022-04-07 17:13:12,011 [INFO] User interrupt
2022-04-07 17:13:12,023 [INFO] Reset enable
2022-04-07 17:13:12,054 [INFO] Closing serial
2022-04-07 17:13:12,132 [INFO] Set mode to STOP
2022-04-07 17:13:12,143 [INFO] Spot micro terminated
2022-04-08 15:48:42,788 [INFO] Starting web server
2022-04-08 15:48:43,792 [ERROR] UDP Timeout
2022-04-08 15:48:44,799 [ERROR] UDP Timeout
2022-04-08 15:48:44,803 [WARNING] No gamepad connected.
2022-04-08 15:49:04,642 [INFO] 304 GET / (192.168.2.146) 48.29ms
2022-04-08 15:49:05,009 [INFO] 304 GET /static/gui.css (192.168.2.146) 86.18ms
2022-04-08 15:49:05,031 [INFO] 304 GET /static/joy.js (192.168.2.146) 15.57ms
2022-04-08 15:49:05,129 [INFO] 200 GET /static/panTilt.js (192.168.2.146) 12.50ms
2022-04-08 15:49:05,263 [INFO] 101 GET /websocket (192.168.2.146) 15.70ms
2022-04-08 15:49:05,267 [INFO] WebSocket opened
2022-04-08 15:49:05,581 [WARNING] 404 GET /favicon.ico (192.168.2.146) 326.97ms
2022-04-08 15:49:07,014 [ERROR] UDP Timeout
2022-04-08 15:49:08,028 [ERROR] UDP Timeout
2022-04-08 15:49:09,040 [ERROR] UDP Timeout
2022-04-08 15:49:10,052 [ERROR] UDP Timeout
2022-04-08 15:49:11,069 [ERROR] UDP Timeout
2022-04-08 15:49:12,080 [ERROR] UDP Timeout
2022-04-08 15:49:13,092 [ERROR] UDP Timeout
2022-04-08 15:49:14,105 [ERROR] UDP Timeout
2022-04-08 15:49:15,109 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,124 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,133 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,141 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,149 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,157 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,165 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,173 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,181 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,189 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:15,515 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:16,015 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:16,513 [ERROR] Error Code : 5 Message  
2022-04-08 15:49:16,984 [INFO] User interrupt
2022-04-08 15:49:17,012 [INFO] Closing serial
2022-04-08 15:49:17,038 [INFO] Reset enable
2022-04-08 15:49:17,043 [ERROR] Error Code : 4 Message  
2022-04-08 15:49:17,048 [INFO] Set mode to STOP
2022-04-08 15:49:17,055 [ERROR] Error Code : 4 Message  
2022-04-08 15:49:17,063 [INFO] Spot micro terminated
2022-04-08 15:54:32,545 [DEBUG] Starting sensor thread
2022-04-08 15:54:32,552 [DEBUG] Starting control thread
2022-04-08 15:54:32,557 [INFO] Starting web server
2022-04-08 15:54:33,569 [ERROR] UDP Timeout
2022-04-08 15:54:34,576 [ERROR] UDP Timeout
2022-04-08 15:54:34,580 [WARNING] No gamepad connected.
2022-04-08 15:54:44,562 [INFO] 304 GET / (192.168.2.146) 45.03ms
